,gene_claudin-low,score_claudin-low,gene_LumA,score_LumA,gene_LumB,score_LumB,gene_Her2,score_Her2,gene_Normal,score_Normal,gene_Basal,Basal
6605,NR4A2,2.703414798035177,MSH3,15.168785008270515,ARPC1A,7.158717937492209,TMEM104,0.5243145176589189,RFX8,0.2302569534967297,ADAM10,1.6908346863962525
6606,U2AF1,2.703000581052081,ARHGEF7,15.168137548912778,SKI,7.158297205886698,GNB5,0.5242984280323427,RPL13AP6,0.23023875183482245,GOT2,1.6908082434842935
6607,IFIT2,2.7027001683450567,SRGAP1,15.166420837378414,LINC00909,7.158061591528534,CPS1,0.524272446419753,UNQ9370,0.23021846311002556,TNRC6A,1.6907927403745864
6608,CHD5,2.7026262524612195,XAB2,15.16608984977744,KIF9,7.15719333721743,BUD23,0.5242664412777505,NOS3,0.23021785231627342,PLEKHF2,1.690700990760311
6609,TEX29,2.702618399569946,C9orf64,15.16574958102034,DYNC1H1,7.157171130895334,H4C1,0.5242637642567451,PTGDR,0.2302169931046887,SLC22A5,1.690647947700894
6610,CATSPER2P1,2.702563921491572,PEA15,15.165114747763864,CREB3L4,7.157042962990844,RHOJ,0.5242569874475729,SH2D1A,0.2302143246924827,MALL,1.6905969671080736
6611,ZNF816,2.702485978145492,GEM,15.16312125655964,CDO1,7.156704122022534,DDX50,0.5242370142077608,SNRPA1,0.23020829173168325,PMPCB,1.6905141419315426
6612,ABCC9,2.7023535197142183,KDELR1,15.162560945717921,GMCL1,7.1563741357236275,AMN,0.524221115894203,DRD4,0.23020097033215983,CCL16,1.690472810334847
6613,MOG,2.7019376071960894,THPO,15.162381594395882,CAMKMT,7.155988775108405,ZNF692,0.5242200732673855,OTUB2,0.23018546327900444,TAFA3,1.6904463614358654
6614,MED17,2.701673857017857,UBLCP1,15.16071081986705,HSPBAP1,7.1551037371187745,POU3F2,0.5242078515428359,MDM1,0.23015971270746052,FLRT3,1.690417110101497
6615,IMPAD1,2.701660637346286,CHD2,15.160507870549324,GSTT2B,7.155015891234503,GET4,0.5241777134291619,DHFR2,0.23015152236361053,RELCH,1.6904085258104713
6616,NBPF9,2.7014245397726713,SEC61A2,15.16031727218378,ZNF670,7.154270306367816,PPA1,0.5241629463035531,TBC1D23,0.2301459094406859,DNAJC18,1.6904026658576325
6617,C1orf61,2.7012034212749336,USP37,15.158455172704418,ZFPM2,7.15392985863146,SNORD100,0.5241415952733696,SERPINB9,0.23014486540371903,FFAR3,1.6900927400232926
6618,UBQLN3,2.7010977950311608,MED10,15.158304208133087,MICB,7.153513325426324,DEFB131A,0.5241323494486678,SERPINA5,0.2301260381964626,TAS2R46,1.690048697899585
6619,SPON2,2.701052931031784,RNPC3,15.157525861649283,BOK,7.152281730330239,STAT5B,0.5241247917876635,HILPDA,0.2301120535052907,PALM,1.6900001310563384
6620,TLL1,2.7010524056134413,MED13,15.155762727671776,LYSMD4,7.1516616363410925,DTX3L,0.5241210289272399,GBP4,0.2301067443101226,P2RY6,1.689878238329356
6621,CFL2,2.700806400036922,RRP1,15.155245058458688,SLC18B1,7.1516380496030685,CCDC136,0.524110261382306,GRM5,0.23010599054287295,MIA-RAB4B,1.6898635256884182
6622,CLIC4,2.700779663343593,NMB,15.154704911223147,TMEM177,7.151546981838614,TREML4,0.5241021078752768,NKAPP1,0.23009134329081538,NSL1,1.6897925308217825
6623,CCDC178,2.700734625055611,PIK3R1,15.154086263238598,GOLGA2P10,7.151006051049118,DUBR,0.5240885464952619,DELE1,0.23008191305652614,TPST1,1.689783888697739
6624,CNDP1,2.700590250008286,VPS51,15.15331035610688,PDE8A,7.150259966565102,OR8H3,0.5240860352599785,TRPM4,0.2300783264989567,WDR76,1.689743671370901
6625,BRSK1,2.7002321399556797,CHMP4A,15.152628600927873,TLE4,7.149240906047649,TNFRSF8,0.5240349421474857,MATK,0.23007151486870908,ARHGAP19,1.6897236632200958
6626,CKS1B,2.700162505520431,WDR4,15.1509379089388,CIT,7.148052026012491,C5orf30,0.5240012469530175,LAT2,0.23004886189434223,KCNH7,1.6895993623140437
6627,TIMM29,2.7001496193753907,SRL,15.15049887593057,PCDH17,7.147652277875194,RTN3,0.5239789018310761,ZNF687,0.230038596363829,LINC01591,1.689338642163817
6628,HIATL2,2.7000269892793933,IFITM2,15.149928548902656,SRGN,7.147636321668423,MYLK,0.523975002933723,CTTNBP2NL,0.23003065492301072,IDNK,1.6891961960910529
6629,PRRG3,2.6999662351308396,MUTED,15.14947073397396,ANKRD40,7.1460841924236025,TGFBR1,0.5239713918252694,GGT2,0.23002134534184807,PDK2,1.688945126512383
6630,CFAP410,2.6995441579763058,GRHL1,15.14878181289763,ZNF367,7.145360921064354,NRK,0.523961110080695,TRNAU1AP,0.23000351194859778,NIPSNAP2,1.6888949844281784
6631,CDK13,2.699405924082361,STXBP1,15.148226096314604,YAE1,7.144153735507921,ARID1A,0.5239482495826527,STARD3NL,0.2299959594837074,OXSM,1.6888581523864827
6632,CWC15,2.699334981168673,MLN,15.146902659110829,ARHGDIB,7.144121633026299,HTRA1,0.5239426654330028,CLIC3,0.2299857887182143,ZNF584,1.688847785625828
6633,ARSI,2.6987649221081753,PID1,15.146312850403577,TNNI2,7.14393824798321,ZNF616,0.5239307857742973,HDAC9,0.22998093520159382,TVP23C,1.6888411614949468
6634,BTD,2.69828831845201,BTN3A3,15.145858146542825,IGFLR1,7.143720016661957,IGF1R,0.5238794855353259,SPAG16,0.22997548530045872,ELP1,1.6887951146648676
6635,GET4,2.697797395571021,CCDC110,15.145831796844863,ARPC1B,7.143085934179361,CYP1B1,0.523856302897035,LTB,0.22997117988134352,DNAJC2,1.688788640801097
6636,PLEKHS1,2.6976821036386776,LYRM4,15.145621546680184,FOPNL,7.141146509913786,DUSP11,0.5238551716879631,TRMT11,0.22996792873617186,FAM183A,1.6885412432183673
6637,PLOD3,2.6975529470081128,PRSS57,15.14528938114373,TOMM34,7.140154807317369,PRKCA,0.5238500310157342,CFAP52,0.2299592487331133,JTB,1.688524558784247
6638,PANK1,2.697466607128498,NEK7,15.145103167275753,TCP1,7.139983910924316,SHQ1,0.5238413777349722,MAP1LC3B,0.22995519232438935,ROR1,1.6885065979382143
6639,MAP6,2.697341197505692,ARFGAP3,15.143249637043226,STX17,7.139264952358934,RHEB,0.5238287782013132,IPO11,0.22995473491382865,ZNF25,1.6883305751400004
6640,UHRF1BP1,2.69733340902358,ALDH1A1,15.142979601591552,C1orf74,7.13916175567393,UPK3A,0.5237893940321138,ZNF625,0.22995020934054264,SLC12A8,1.6882543167150297
6641,ZMAT5,2.697266072400205,LAMA1,15.142854030101628,NIPAL2,7.139148064555002,PPP1R13L,0.5237850064435794,CLDN1,0.229905694702635,MESP2,1.688178973509969
6642,MTMR6,2.697217397088979,PCBD1,15.142806366123189,ZMIZ1,7.138558048780132,PSME1,0.5237636464330222,SNORD4B,0.22989746303263844,NDRG1,1.6880878367597525
6643,TXNL4B,2.697142606042902,PELP1,15.142776155920288,ANKRD39,7.13849241257721,SHLD2,0.5237625970027455,DAG1,0.22988973404275612,STARD3NL,1.6880695692289427
6644,ACVRL1,2.6970993571856585,EVX1,15.141904540583356,UHMK1,7.136481779261232,PRKD2,0.5237612816244901,ZFAND3,0.22987785565293717,C19orf60,1.6880448248667477
6645,HMSD,2.6968119685114975,PRKAR1B,15.140948225605637,C5AR2,7.13457444238255,ANXA2P3,0.5237529077978297,INPP5F,0.22986889138810376,SHISA3,1.6880388137562106
6646,PTPRG,2.6967473650494864,RPF2,15.140618472431145,HMGCLL1,7.134418615976015,BATF2,0.5237378814197095,CPN2,0.22985567530168582,LINC01565,1.6879180476675109
6647,STX16,2.696589728322059,SYT13,15.139860190227235,CORIN,7.134329705603124,KCNJ8,0.5237327198839563,MSANTD4,0.22985055129075396,PLK2,1.6879108380832633
6648,SAC3D1,2.696384457518567,SEMA3B,15.139355642534007,STK17B,7.13413285663661,ABCA1,0.5237198506534262,SPCS3,0.22984681783758198,NFATC2IP,1.6879023980048875
6649,CTAGE15P,2.6963682992921663,DDX10,15.138956193094096,CARD8,7.133471504588021,RABL2B,0.5237031432479905,CBR4,0.2298459419700717,ACTL7A,1.6878913971140412
6650,IKBKE,2.696334259619458,ALOX15,15.13887311609005,ZNF256,7.133255140639108,OR2H2,0.5237013737895441,OR4C15,0.22983521962489958,SSTR4,1.6877520997043605
6651,ANAPC1,2.696268229466298,HTRA2,15.13874894450406,FRS2,7.132885431919309,LEPROT,0.5236799037173874,SSR3,0.22980376305228517,IFNA2,1.6876293410399759
6652,IGHG1,2.6961101628974733,TRNT1,15.138435605806524,MFSD5,7.132495835135722,TNFAIP8L1,0.5236673101114366,GCLC,0.22979962732219272,AK098705,1.6875222180062626
6653,HOTAIR,2.696095862871802,GON7,15.138037077762418,BX647938,7.132418205911388,CCL7,0.5236544327690595,E2F2,0.22979576465041307,LOC645676,1.6874608778986881
6654,PGLS,2.696090151058374,PLEKHA2,15.137969175205354,INTS6,7.131438855872278,MTX2,0.5236392195042311,NOL6,0.2297888402287032,EIF6,1.6873574568713798
6655,HNF4G,2.695760415814533,PDLIM3,15.137511668386601,ADH5,7.130922351550323,DYNC2H1,0.523633709840912,ZC3H18,0.22976284859402044,C22orf30,1.6873389495342597
6656,CLN5,2.6957207554102385,NID2,15.136900441047914,C3AR1,7.130599629818546,ABCA2,0.523632557085899,RGS4,0.22975771332919315,DLX2,1.6872361675529362
6657,ATAT1,2.6956601116925345,VEGFA,15.136656841456322,PARD6G,7.130026567478029,TRIM52,0.5236242290080508,L2HGDH,0.2297464452939875,PLA2R1,1.6871828084705567
6658,PHB,2.6955650340126702,CD40LG,15.134225779485558,FANCG,7.129981361542211,TRMT10B,0.5235783423012849,RPP21,0.22972522174747256,WFDC3,1.6871250314223503
6659,SERPINE3,2.695513027298375,RAN,15.132065135533315,C1orf104,7.129974957177388,CYP2W1,0.5235417321291095,BSDC1,0.22971941401959683,RIPPLY3,1.6871150520662097
6660,GREB1,2.6954517241977354,SOX7,15.131926659676795,CACNA1B,7.128835350538583,RPF1,0.5235312622242724,LRRC43,0.22970887084556343,PUS1,1.6870630281791652
6661,TNFRSF18,2.695328391078958,WDR33,15.131255288290202,RGL2,7.128340786159566,MYO1A,0.5235282065914477,DSCC1,0.22970003194190994,TMEM35A,1.6870263035463442
6662,RSPRY1,2.69524905974405,TXNDC16,15.131087981837608,FNBP4,7.128233384315197,GAS7,0.5235184693275323,PGR,0.22969665790665147,OSGEP,1.6869545167367777
6663,MEP1B,2.6949544165607247,KLHL29,15.130637439718026,ACP5,7.127954362194865,PLEKHB1,0.5235016957282974,GPS2,0.22969129923172985,MIB1,1.6868758272742634
6664,BBS1,2.694932915719881,ZNF792,15.13050218338528,TMEM86B,7.126916145105487,SLC39A11,0.5234833926334254,OPA3,0.22968890205583736,ZNF570,1.6867067554068929
6665,PION,2.6948832332963337,ATRIP,15.130116351689809,RFC1,7.126060219151761,STRADB,0.5234698423610065,BCL6B,0.22966773335965726,PHGDH,1.686608954388059
6666,CTF1,2.694789513534148,EAPP,15.129191011731471,VPREB3,7.125690865192309,ZNF346,0.5234515532058882,TAC3,0.22964753538878788,ASIP,1.6865858962149536
6667,TOB1-AS1,2.694680326884617,ZNF397,15.129077023061393,C2orf16,7.124866809549997,BZW1,0.5234310553981992,RNF224,0.22963706262644915,NADK,1.6865001073653758
6668,ARMCX3,2.6944347257373735,SMG8,15.12805826173596,MS4A8,7.124391731034291,TAF1C,0.523425292355667,RHOT1,0.2296337975478787,USHBP1,1.6864754467516054
6669,ZNF35,2.6942291727580123,TJP3,15.126418471922879,CBFB,7.124254255928213,PRR36,0.5233766487396113,C9orf100,0.22962054782023086,C6orf118,1.6863521520236169
6670,NEMP2,2.694197597819226,GABPB2,15.12599343175661,JADE2,7.123622007131381,NCRNA00260,0.5233491330471203,IFT46,0.22959194829662022,NPPB,1.6862953654571466
6671,PEX7,2.694155331955334,CCN1,15.125318454354986,RDM1,7.122657096166563,ING5,0.5233330487417521,CD177,0.22957574596576438,MRPS12,1.6862069794018641
6672,SLC24A3,2.693872071713462,IL10,15.125050194368345,TOMM6,7.1225441621033845,CT45A3,0.5233320046301182,HAX1,0.22957249352160813,ARHGEF3,1.6861576796317617
6673,CCNL1,2.6938040053945627,FTO,15.124770575916187,BC041843,7.121155393087929,MS4A4A,0.5232954551566091,GABRE,0.22956296374052854,PTP4A3,1.6860613427495308
6674,DR1,2.693713270948454,DZANK1,15.122807033858535,HOOK1,7.120780600154418,JTB,0.5232729400711724,BCCIP,0.22955494409189983,TMEM132A,1.686018265554499
6675,RCL1,2.693518218860994,CPE,15.122697313863089,NEK8,7.120230319865989,BCL2L1,0.5232581915675952,THRAP3,0.22954807332366542,IPCEF1,1.6860097975470236
6676,DUS1L,2.69308946058225,EHD4,15.121294861671679,MRM3,7.1198755055683565,MPZL3,0.5232301819489834,LINC02275,0.22954178657699698,CECR2,1.6859249284243785
6677,PTGIS,2.6930424020108,TMEM30B,15.120535326407694,BBS10,7.119730271853505,LINC01625,0.5232267129044732,DHX57,0.22953037769124668,TJAP1,1.685713188371848
6678,CCKBR,2.692411749390549,CDK2,15.11969573350563,FGFRL1,7.11874296651797,CHMP7,0.5231569740528573,IDH3B,0.22952715900171722,ZNF136,1.6856961322975288
6679,SLC25A42,2.692355038726166,UCK2,15.119258845384426,PPIA,7.116576052170863,KIAA1864,0.5231498451208335,SLC1A5,0.22952266444570568,UQCR11,1.6856548336155417
6680,SLC10A3,2.6922984859341597,MRPL45P2,15.118896682769625,RERE,7.1165119957827425,TSG101,0.5231336688808411,TROAP,0.2295199625532419,FHL1,1.6854560238758292
6681,DZIP1L,2.6921697186175666,SYNE2,15.118864167869097,PSTPIP2,7.116356266677096,PSMC2,0.523129373376535,SLC49A3,0.22949287124726933,SLC9A6,1.6853968212039376
6682,REXO2,2.6921058401040074,SPTBN1,15.11840051297583,TNPO3,7.115864657605601,CRNDE,0.5231132351229419,MARVELD3,0.22948540377451002,CES1,1.685366019515797
6683,ARHGEF17,2.6915019077122806,SPRY2,15.118191776107208,TRRAP,7.115864503589898,EXT1,0.5230904428578883,OSBP2,0.22944522062182016,DYTN,1.6853420524537268
6684,NBPF10,2.691423031296818,WDR37,15.117915051645955,MEN1,7.114829473026698,CHAC1,0.5230819704298949,ITLN1,0.2294366505421417,DLG1,1.685316310184498
6685,ATP1A1,2.691401326174836,KCNA6,15.116787619997096,NR4A2,7.114729224690574,PPFIA4,0.5230520311483455,DVL2,0.22941845334562136,FBLN5,1.6852888467978224
6686,SWT1,2.6913501616112776,SHCBP1,15.115583063519884,PHF3,7.114360841767977,ADNP,0.523049483000852,GNA12,0.2294007839570382,OAS2,1.6852428984957537
6687,CDC14C,2.6911277747644142,ZNF561,15.115092820599747,FIGNL1,7.113892229356672,LUZP1,0.5230437076925638,ANKHD1-EIF4EBP3,0.22937715761858948,APOO,1.6851847499761674
6688,LAMA1,2.691059578280427,GOLM1,15.11417195269725,POMT2,7.113700397988915,OR3A4P,0.5230406727362497,RNF114,0.22937444624142145,TMEM200A,1.6850699079764975
6689,DENND2C,2.6906398819631385,SETDB2,15.112641698076006,BHLHB9,7.113302805977476,EEFSEC,0.5230192573665816,POT1,0.22936367714029118,CCDC73,1.6850399627149384
6690,AARD,2.690302046773998,CPT1A,15.112602655027363,AKIRIN2,7.112835231605074,CLIP3,0.5230063830943058,ZNF451,0.22935835246220945,ZNF449,1.6849773299956368
6691,PRB2,2.6902942347458763,ARHGAP20,15.11197712898004,C5orf38,7.112555267493181,PCCB,0.5230032988460124,LOXHD1,0.2293483315647784,MSL3,1.6849736383338139
6692,CST6,2.6902341841740474,ANXA7,15.111966419227894,TSHZ1,7.112539923885759,MBD2,0.522989674473602,OSTF1,0.22933781033010905,ACSL1,1.6849327879013827
6693,TBC1D17,2.6893980880663793,PLK4,15.110978922037008,BLMH,7.112498799576963,ENKD1,0.5229874606874734,SMIM1,0.22931260746660043,TRAF5,1.6847452484587768
6694,ERF,2.6891165403635906,IST1,15.110962016888228,CDC42EP1,7.111581698374766,DCAKD,0.5229823250639,COL8A1,0.2293091399315285,ABHD11-AS1,1.6844453362847824
6695,ECH1,2.6890975548378986,CACNG1,15.109107565629158,PRB3,7.110712026693058,FLT4,0.522977405052859,SCLY,0.22930503956935097,TMEM64,1.6843518457219364
6696,MLH1,2.6889108716992838,LOC100131820,15.107639571655408,IGSF8,7.110664916770975,MARCHF6,0.5229713124025769,FLVCR2,0.22930125952735755,MRPS31P5,1.6843477907410556
6697,KLHL32,2.688573305381667,MYOF,15.107477121779175,ATP2A3,7.109709901299709,CSDC2,0.5229155766716524,ZNF740,0.2292996147909427,DTD2,1.6843098454413088
6698,BRMS1L,2.688209687139063,STAMBP,15.107123242280506,SERPINA6,7.109564593496481,LGMN,0.5229016839150066,CASP7,0.22928507256296007,SQLE,1.6840469704402932
6699,FMO5,2.688137455722354,C16orf91,15.107057505391534,ZBTB43,7.109423058412295,SERPINA5,0.5228837131868002,HRAS,0.2292514496446387,SPSB3,1.684026217684531
6700,SEMA3B,2.6879412458475938,SPATA18,15.105764167792891,CLCC1,7.108374847068928,RPL10A,0.5228806248478084,SLURP1,0.22924518799615343,COX11,1.6839005615227756
6701,MTX3,2.687905646802187,PLXNB2,15.105311504490992,ERBB3,7.108336522910657,ARHGEF38,0.5228542530624138,SPATA6,0.22922822392154524,PRSS45P,1.6838947949459913
6702,KLF8,2.6875922397955345,PRKCH,15.104836617288289,PWWP2B,7.107766892346259,CCZ1,0.5228434033452998,ST13,0.22922387875686664,AAMDC,1.683799585427488
6703,RNH1,2.687288410961576,ABCD3,15.104412678981538,MGAT4A,7.107498357583436,CIART,0.5228365075415362,LRRC4B,0.2292214608295404,ZFP42,1.6837741840245652
6704,KPNA4,2.6868769195341344,RPS13,15.104044162218097,VAMP3,7.107002958808189,C1orf147,0.5228346075056691,PMPCA,0.22920228154713773,STOM,1.6837730133313293
6705,CCDC36,2.6868306557678,NDUFA5,15.104043593166795,PRR12,7.106480411852213,ATPBD4,0.522833286503224,CITED1,0.22919821047081018,DHX36,1.6836622117795867
6706,WBSCR20C,2.6867588940232054,TENT4A,15.102829262771458,PLXNB1,7.104417805264909,NBN,0.5227855266636924,C12orf57,0.229197406834279,MCRIP1,1.6836262396659114
6707,SYDE2,2.6866857479942827,RBL2,15.102313341216457,TRMT5,7.104378498965767,C14orf153,0.5227631937637461,SPINT2,0.2291819200670963,CABS1,1.6835597202941848
6708,MOV10,2.6863854228522674,LGR4,15.101798768814895,ANAPC2,7.10326587977217,GEMIN7,0.5227567310039494,KIF4A,0.229179151900228,NSUN3,1.6834069719234577
6709,CAP1,2.686304036083915,SGTA,15.100588902041105,ZNF841,7.1007885172698275,USP45,0.5227353042769379,EXT1,0.2291710891526701,CEP85,1.683379798592921
6710,CABP4,2.6862235800626166,UBE2D4,15.100486408519266,EIF2D,7.100646728218284,CPXM2,0.5227224679438567,MANSC1,0.22916500390567643,NOP58,1.6832878888413088
6711,MAB21L2,2.6862221539700384,TENT5B,15.100107061397384,EFNA4,7.100000657817199,TNKS1BP1,0.5227087011851899,MALSU1,0.22916024426973153,DLX1,1.6832646443444594
6712,HNRNPA1,2.6859462801849965,C1orf112,15.098903816905356,ZFHX2,7.099181071796508,HPCAL4,0.5227030483425937,ZNF875,0.22915751359810815,SEC61G,1.6831811916660815
6713,FRK,2.6857982662464273,SRPK2,15.098524496495276,UAP1L1,7.097778010015318,HRC,0.5226936753957808,OR2M1P,0.229149764651999,TMEM43,1.6830726857831992
6714,UGT2B11,2.685707148557939,TXNIP,15.098382476533715,PARP11,7.097496208179757,RINL,0.5226903446340744,PSMB6,0.229135772071157,MARVELD3,1.68303168788321
6715,GOLGA6A,2.6853461319150127,AX748015,15.097464502607112,ERMP1,7.096442486800221,NPR2,0.5226835917649917,CAMK2B,0.22912794516440294,SULT1A4,1.683002824324388
6716,CALM3,2.68523413988561,FLJ23865,15.096779966954877,AK123889,7.095588840942481,HESX1,0.522655309625787,PCDHB17P,0.22911041986936168,TASOR,1.6828591377761277
6717,RAB3B,2.685227056321813,CFAP20,15.096344480525175,BRCA2,7.0953854578245625,UTP14A,0.5226489632359752,SCYL1,0.22909830844037687,KRTAP26-1,1.6827919324189353
6718,ZNF668,2.685027088860148,PRELID3B,15.096298133997758,EXOG,7.093103504964215,CFB,0.5226314337041826,RBP5,0.22909665106071883,MAP7D2,1.682395975700763
6719,PITPNA,2.6849459546463863,SERAC1,15.09582192277225,LOC285141,7.092363855348364,BMP6,0.5226269898264579,BEND4,0.22908781725945243,PEX13,1.6822614721907398
6720,P4HA2,2.684578718157804,VASH2,15.09416554242385,ANAPC16,7.091557585973124,LOC729737,0.5226187514392258,MED21,0.22908154349004028,NUP62CL,1.6820839099816949
6721,CTSW,2.6845715273760624,PMS2L5,15.093699407512549,SLC6A16,7.09124258642673,LARP4B,0.5226067701832366,TPRN,0.22906461712054677,GALNT2,1.6820562417301794
6722,SIGLEC8,2.684435095991327,INTU,15.09335527939341,LHPP,7.090508541274681,AGL,0.5225820977529805,PLEC,0.22904523442445185,THSD4,1.6817905732247007
6723,MZT2A,2.6840638601512348,PCDHB10,15.093129146875311,WDR45B,7.090041271537466,GRINA,0.522566874586171,CPSF4,0.2290447129821424,OR2W3,1.6817353088848639
6724,CCL3,2.683890234324559,GHITM,15.092143377540662,C16orf58,7.088868642862609,TMOD4,0.5225635248510903,GGA2,0.22902227242081813,FBLIM1,1.6816098040594307
6725,ZCCHC12,2.683870428172461,SLC25A40,15.091666133245491,FIP1L1,7.088166550747098,PSMB7,0.5225616790680662,SH3RF1,0.22901083472602718,FOXRED1,1.681386631367578
6726,TIMP2,2.683844497347518,IMPDH1,15.091514437413977,RPS6KA2,7.0877089270191,CLDN7,0.5225573434681796,RUFY3,0.22900401639509868,LINC00485,1.6811464013009008
6727,ARID1A,2.6836193709011966,MARVELD3,15.091275016469975,ID4,7.087527761996565,LSP1,0.5225512458201184,GTF2A2,0.2289795267823746,KRTAP13-1,1.6810074567475757
6728,TMEM236,2.6836128881142463,CYP4X1,15.088183283436635,KPNB1,7.087515903957832,LOC644075,0.5225177761392773,BCKDHB,0.22895617901845886,FLJ41170,1.680895686956167
6729,SMOC1,2.683509832408791,KRTAP4-7,15.087236652308675,SNX12,7.087320210188563,LIME1,0.5225127400545199,HBEGF,0.22894063479475346,STPG1,1.6807990845402043
6730,LGI3,2.6831874933112947,MSLNL,15.087139156545305,IDO2,7.086977122569116,GINM1,0.5225017132118555,SLC35C1,0.22893575283113277,BC037297,1.680728507072845
6731,TAPBP,2.682950435364539,WDR7,15.086562933794196,KANSL2,7.0864437133743925,RPS24,0.5225005333863976,ABHD6,0.22893419436638032,OR5M9,1.680725456196436
6732,WWTR1,2.6828730452439613,PRXL2A,15.085482618761404,TUBA4A,7.085762392676791,RNF213,0.5224985205883649,COG4,0.22892378412429776,PSMB11,1.6806829914507293
6733,CD83,2.682814947591673,LUM,15.084878288044779,TMA7,7.082855304563134,USPL1,0.522493249852738,CXCL9,0.22891702178065726,FAM182A,1.680640026587115
6734,LAMB3,2.6828014200524395,FRRS1,15.084772702890627,GRPEL2,7.082527191709696,RGS19,0.5224608165097931,LIG3,0.2289156916687783,EFCAB3,1.6806218618786082
6735,TCOF1,2.6828005919980513,TUBA3FP,15.084099532591507,CMC2,7.081465317677338,GJD3,0.5224584047163168,NPCR,0.22891354977348002,TMEM38A,1.6805629728239966
6736,CEP68,2.682715436855825,GRAMD2A,15.083584217438899,BRWD1,7.081407905817763,TSFM,0.5224546848219059,PADI6,0.22891322359895971,DTNBP1,1.6804880932839634
6737,PSME3IP1,2.6825696142981994,SSUH2,15.082046134729248,HELZ2,7.08026606547447,FAM222B,0.522449706936265,MINDY3,0.22891318857280957,AIMP1,1.6804663669873723
