,gene_Her2_x,score_Her2_x,gene_Her2_y,score_Her2_y
3950,MARCHF5,0.6797919047241865,MARCHF5,0.6797919047241865
3951,STAM,0.6797906357127526,STAM,0.6797906357127526
3952,SMARCAL1,0.6797593272475977,SMARCAL1,0.6797593272475977
3953,MAP1LC3B,0.6797468816633172,MAP1LC3B,0.6797468816633172
3954,HOXC13,0.6797333408326435,HOXC13,0.6797333408326435
3955,XPNPEP3,0.6797153765488911,XPNPEP3,0.6797153765488911
3956,RAB4B-EGLN2,0.6797004151701237,RAB4B-EGLN2,0.6797004151701237
3957,STK19,0.6796987786275841,STK19,0.6796987786275841
3958,ZNF337,0.6796880201281587,ZNF337,0.6796880201281587
3959,MAN2A1,0.6796770163412909,MAN2A1,0.6796770163412909
3960,PKMYT1,0.6796727923288032,PKMYT1,0.6796727923288032
3961,BUD13,0.6796525966668606,BUD13,0.6796525966668606
3962,NGRN,0.6795895834631923,NGRN,0.6795895834631923
3963,ACVR2B,0.6795878558128036,ACVR2B,0.6795878558128036
3964,ANXA9,0.6795842802095523,ANXA9,0.6795842802095523
3965,SLC25A17,0.6795803052492272,SLC25A17,0.6795803052492272
3966,IARS2,0.6795771205360357,IARS2,0.6795771205360357
3967,CRIPT,0.6795712492870194,CRIPT,0.6795712492870194
3968,RND1,0.6795533355307991,RND1,0.6795533355307991
3969,PELI1,0.6795513033265822,PELI1,0.6795513033265822
3970,APBB2,0.6795443860696051,APBB2,0.6795443860696051
3971,CALCOCO1,0.679534367572295,CALCOCO1,0.679534367572295
3972,BOP1,0.679507282551571,BOP1,0.679507282551571
3973,ACTR1A,0.6794919846025042,ACTR1A,0.6794919846025042
3974,KHDRBS1,0.6794909339400255,KHDRBS1,0.6794909339400255
3975,ZDHHC20,0.6794784354911013,ZDHHC20,0.6794784354911013
3976,OC90,0.6794719329931583,OC90,0.6794719329931583
3977,HIPK2,0.6794607278110795,HIPK2,0.6794607278110795
3978,FAHD1,0.6794566396547272,FAHD1,0.6794566396547272
3979,WDR75,0.6794531796503858,WDR75,0.6794531796503858
3980,SLFN5,0.6794489216821854,SLFN5,0.6794489216821854
3981,RCCD1,0.6794115160050908,RCCD1,0.6794115160050908
3982,ABRACL,0.6794047949132727,ABRACL,0.6794047949132727
3983,SEPHS2,0.6794000201738111,SEPHS2,0.6794000201738111
3984,TSPYL2,0.679367397354035,TSPYL2,0.679367397354035
3985,PTPN11,0.6793344259436659,PTPN11,0.6793344259436659
3986,DNAJB6,0.6793252360538782,DNAJB6,0.6793252360538782
3987,JOSD1,0.6793136557317023,JOSD1,0.6793136557317023
3988,ASIC3,0.6792807938802172,ASIC3,0.6792807938802172
3989,MANBAL,0.6792505659279551,MANBAL,0.6792505659279551
3990,ENOPH1,0.6792395318855975,ENOPH1,0.6792395318855975
3991,ARMCX3,0.6792170802076546,ARMCX3,0.6792170802076546
3992,CCR6,0.6791972956845815,CCR6,0.6791972956845815
3993,ACSBG1,0.6791866684946783,ACSBG1,0.6791866684946783
3994,PYCR3,0.6791774705904328,PYCR3,0.6791774705904328
3995,ACADL,0.6791670511150697,ACADL,0.6791670511150697
3996,C5orf24,0.679161021182876,C5orf24,0.679161021182876
3997,COPB1,0.6791329667887203,COPB1,0.6791329667887203
3998,TUBA1A,0.6791150248142267,TUBA1A,0.6791150248142267
3999,MRPS26,0.6790958766605227,MRPS26,0.6790958766605227
4000,GFRA2,0.6790800594654057,GFRA2,0.6790800594654057
4001,FXYD3,0.6790797344147287,FXYD3,0.6790797344147287
4002,TLE5,0.6790602116931729,TLE5,0.6790602116931729
4003,TNFRSF21,0.679030259241947,TNFRSF21,0.679030259241947
4004,LTC4S,0.6789948396072522,LTC4S,0.6789948396072522
4005,SLC25A11,0.6789649221490497,SLC25A11,0.6789649221490497
4006,ABCC4,0.6789615709286755,ABCC4,0.6789615709286755
4007,THRAP3,0.6789606888948472,THRAP3,0.6789606888948472
4008,FAM3C,0.6789584254020831,FAM3C,0.6789584254020831
4009,CAMK2G,0.6789562519397686,CAMK2G,0.6789562519397686
4010,ABHD10,0.6789431333205292,ABHD10,0.6789431333205292
4011,TC2N,0.6789361898225345,TC2N,0.6789361898225345
4012,FAM122A,0.6789094994789316,FAM122A,0.6789094994789316
4013,LHPP,0.678906440406245,LHPP,0.678906440406245
4014,CETN2,0.6788786856178326,CETN2,0.6788786856178326
4015,FERMT2,0.6788503902680613,FERMT2,0.6788503902680613
4016,ST3GAL3,0.6788328629844023,ST3GAL3,0.6788328629844023
4017,AKAP5,0.678824790842183,AKAP5,0.678824790842183
4018,WASF3,0.6788000890867929,WASF3,0.6788000890867929
4019,RNF141,0.6787802290363382,RNF141,0.6787802290363382
4020,VPS33A,0.6787762155940112,VPS33A,0.6787762155940112
4021,H1-10,0.6787616888092479,H1-10,0.6787616888092479
4022,PPA1,0.6787416541955408,PPA1,0.6787416541955408
4023,LRRC46,0.6787070890614344,LRRC46,0.6787070890614344
4024,GLRX,0.6786979990690377,GLRX,0.6786979990690377
4025,IFT172,0.6786882184548562,IFT172,0.6786882184548562
4026,ZMYM5,0.6786568133614905,ZMYM5,0.6786568133614905
4027,EXOC3L2,0.6786488099065666,EXOC3L2,0.6786488099065666
4028,ACRBP,0.6786444191139372,ACRBP,0.6786444191139372
4029,LUM,0.6786214603586135,LUM,0.6786214603586135
4030,TBC1D10B,0.6785364448941884,TBC1D10B,0.6785364448941884
4031,GALNT10,0.6785183948299428,GALNT10,0.6785183948299428
4032,TNFAIP8L1,0.6785181899913002,TNFAIP8L1,0.6785181899913002
4033,LCN12,0.6785151962968716,LCN12,0.6785151962968716
4034,NMB,0.6784841826509619,NMB,0.6784841826509619
4035,HYOU1,0.678481959802613,HYOU1,0.678481959802613
4036,LONP1,0.6784691842686628,LONP1,0.6784691842686628
4037,CD164L2,0.6784424906351236,CD164L2,0.6784424906351236
4038,UQCR10,0.6784362315045257,UQCR10,0.6784362315045257
4039,CAGE1,0.6784348169629624,CAGE1,0.6784348169629624
4040,SPRYD3,0.6784232643806508,SPRYD3,0.6784232643806508
4041,EPHB2,0.6784220159946777,EPHB2,0.6784220159946777
4042,SNHG32,0.6784144259081474,SNHG32,0.6784144259081474
4043,GOLGA4,0.6783951697457626,GOLGA4,0.6783951697457626
4044,ADCY4,0.6783869627778849,ADCY4,0.6783869627778849
4045,HOOK3,0.6783681140359834,HOOK3,0.6783681140359834
4046,PRKCE,0.6783591860870232,PRKCE,0.6783591860870232
4047,DAGLB,0.6783491131264913,DAGLB,0.6783491131264913
4048,TBC1D3,0.6783479951263489,TBC1D3,0.6783479951263489
4049,KIF27,0.6783408174056894,KIF27,0.6783408174056894
4050,GAR1,0.6783196357987872,GAR1,0.6783196357987872
4051,CENPBD1P1,0.6783157216457422,CENPBD1P1,0.6783157216457422
4052,PLXNA1,0.6782862861075415,PLXNA1,0.6782862861075415
4053,RCN2,0.6782652775174743,RCN2,0.6782652775174743
4054,WASHC5,0.678236147336778,WASHC5,0.678236147336778
4055,SERPINF2,0.6782337254791984,SERPINF2,0.6782337254791984
4056,ARMT1,0.6782253888453378,ARMT1,0.6782253888453378
4057,LRP8,0.6782231926989688,LRP8,0.6782231926989688
4058,SLC2A8,0.6782201684552146,SLC2A8,0.6782201684552146
4059,FOLR2,0.678208245179713,FOLR2,0.678208245179713
4060,EEF1D,0.6781976847426427,EEF1D,0.6781976847426427
4061,PPCS,0.678194327458131,PPCS,0.678194327458131
4062,MBIP,0.6781461977267166,MBIP,0.6781461977267166
4063,ALS2,0.6781407874399952,ALS2,0.6781407874399952
4064,CMIP,0.678118061202572,CMIP,0.678118061202572
4065,SLC25A42,0.6780961447369043,SLC25A42,0.6780961447369043
4066,FAM111A,0.6780745755967049,FAM111A,0.6780745755967049
4067,AK128837,0.6780656700002654,AK128837,0.6780656700002654
4068,APOBEC3F,0.6780435272316752,APOBEC3F,0.6780435272316752
4069,MCM5,0.6780188586532633,MCM5,0.6780188586532633
4070,PPP4R3B,0.6780098097811754,PPP4R3B,0.6780098097811754
4071,NOCT,0.6779995597972145,NOCT,0.6779995597972145
4072,EPAS1,0.677927515720098,EPAS1,0.677927515720098
4073,CCDC121,0.6778766052783367,CCDC121,0.6778766052783367
4074,CLCNKA,0.6778586996563656,CLCNKA,0.6778586996563656
4075,RNPEPL1,0.6778314462003994,RNPEPL1,0.6778314462003994
4076,ING2,0.6778166128083343,ING2,0.6778166128083343
4077,RBM43,0.6777946785176806,RBM43,0.6777946785176806
4078,C1orf198,0.6777743152415573,C1orf198,0.6777743152415573
4079,FAIM,0.677756623021067,FAIM,0.677756623021067
4080,ZNF131,0.6777140525570775,ZNF131,0.6777140525570775
4081,EFNB1,0.6776997311205173,EFNB1,0.6776997311205173
4082,PRPF38A,0.6776903764003659,PRPF38A,0.6776903764003659
4083,SSR1,0.6776759680169805,SSR1,0.6776759680169805
4084,ACSL4,0.6776697681860752,ACSL4,0.6776697681860752
4085,C6orf141,0.6776593378322395,C6orf141,0.6776593378322395
4086,GRN,0.6776419695589619,GRN,0.6776419695589619
4087,AUH,0.6776381707986517,AUH,0.6776381707986517
4088,CTSD,0.6776204310096762,CTSD,0.6776204310096762
4089,CCNH,0.6776155343699684,CCNH,0.6776155343699684
4090,SETD1B,0.6776095596491206,SETD1B,0.6776095596491206
4091,CCDC136,0.6776011973087813,CCDC136,0.6776011973087813
4092,MEX3D,0.6775619559122976,MEX3D,0.6775619559122976
4093,USP53,0.6775587100791628,USP53,0.6775587100791628
4094,TRAPPC2L,0.6775243360325062,TRAPPC2L,0.6775243360325062
4095,GAPDH,0.677516848962352,GAPDH,0.677516848962352
4096,ZNF549,0.677513849089155,ZNF549,0.677513849089155
4097,HMGCR,0.6774604387035734,HMGCR,0.6774604387035734
4098,TEX45,0.6774540944309821,TEX45,0.6774540944309821
4099,FUS,0.677415502819142,FUS,0.677415502819142
4100,DHFR,0.6774111308855219,DHFR,0.6774111308855219
4101,SIVA1,0.6773929954628682,SIVA1,0.6773929954628682
4102,EPS8L1,0.6773928181342553,EPS8L1,0.6773928181342553
4103,TACC1,0.6773785453774492,TACC1,0.6773785453774492
4104,LINC01116,0.6773733050454652,LINC01116,0.6773733050454652
4105,LINC00174,0.6773670236398939,LINC00174,0.6773670236398939
4106,ANP32B,0.6773468368763184,ANP32B,0.6773468368763184
4107,TSC22D1,0.6773382262397969,TSC22D1,0.6773382262397969
4108,DDX55,0.6772918426148112,DDX55,0.6772918426148112
4109,ZNF763,0.6772824618066607,ZNF763,0.6772824618066607
4110,CCDC85C,0.677261925642998,CCDC85C,0.677261925642998
4111,CMYA5,0.6772237974983435,CMYA5,0.6772237974983435
4112,RAMP3,0.6772180574083019,RAMP3,0.6772180574083019
4113,PBX3,0.6772083143868826,PBX3,0.6772083143868826
4114,RANBP3,0.6771975821814704,RANBP3,0.6771975821814704
4115,COPS7B,0.677177740820241,COPS7B,0.677177740820241
4116,HDAC5,0.6771611928488019,HDAC5,0.6771611928488019
4117,ATG101,0.6771450341872478,ATG101,0.6771450341872478
4118,CELSR2,0.6771419180575746,CELSR2,0.6771419180575746
4119,LINC01184,0.6771269309933315,LINC01184,0.6771269309933315
4120,ALS2CL,0.6770997857060126,ALS2CL,0.6770997857060126
4121,PIGC,0.6770779258622475,PIGC,0.6770779258622475
4122,BLOC1S2,0.6770720768833051,BLOC1S2,0.6770720768833051
4123,TANGO2,0.6770681766255535,TANGO2,0.6770681766255535
4124,GRHL1,0.677053520458342,GRHL1,0.677053520458342
4125,PRKAG1,0.6770318656190611,PRKAG1,0.6770318656190611
4126,BNIP2,0.6770278570072399,BNIP2,0.6770278570072399
4127,PLIN3,0.6770073295069713,PLIN3,0.6770073295069713
4128,CLPX,0.6770034984945875,CLPX,0.6770034984945875
4129,FEM1B,0.6769997009224366,FEM1B,0.6769997009224366
4130,C21orf58,0.676992992586813,C21orf58,0.676992992586813
4131,ACADS,0.6769718991699767,ACADS,0.6769718991699767
4132,GEM,0.6769603566740037,GEM,0.6769603566740037
4133,LOC146880,0.6769573952806393,LOC146880,0.6769573952806393
4134,ADRA2B,0.6769533929751957,ADRA2B,0.6769533929751957
4135,TIMM22,0.6769415502925313,TIMM22,0.6769415502925313
4136,ATP2C1,0.6769377507968858,ATP2C1,0.6769377507968858
4137,MS4A6A,0.6769291624494247,MS4A6A,0.6769291624494247
4138,ADAMTS13,0.6769252660112386,ADAMTS13,0.6769252660112386
4139,TJP2,0.6769222112082635,TJP2,0.6769222112082635
4140,ALDH8A1,0.6769214598288423,ALDH8A1,0.6769214598288423
4141,DTX1,0.6769051807752453,DTX1,0.6769051807752453
4142,DCXR,0.6768899692676696,DCXR,0.6768899692676696
4143,HECTD3,0.6768860082800747,HECTD3,0.6768860082800747
4144,PPP1R8,0.6768750027831595,PPP1R8,0.6768750027831595
4145,PSMB7,0.6768731556402524,PSMB7,0.6768731556402524
4146,TBC1D15,0.6768721005139126,TBC1D15,0.6768721005139126
4147,MUPCDH,0.6768553863912148,MUPCDH,0.6768553863912148
4148,C15orf40,0.6768280682384852,C15orf40,0.6768280682384852
4149,FBXW4,0.6768231107050313,FBXW4,0.6768231107050313
4150,hDV103S1,0.6767757171004842,hDV103S1,0.6767757171004842
4151,DCUN1D1,0.6767717021272596,DCUN1D1,0.6767717021272596
4152,VPS26C,0.676752585112232,VPS26C,0.676752585112232
4153,DNAJC16,0.6767303420171356,DNAJC16,0.6767303420171356
4154,DUSP8,0.6767142382687257,DUSP8,0.6767142382687257
4155,ISLR2,0.6767068104356257,ISLR2,0.6767068104356257
4156,MZT2A,0.6766576116068653,MZT2A,0.6766576116068653
4157,CTSL,0.6766402936723387,CTSL,0.6766402936723387
4158,BIRC2,0.676619823420092,BIRC2,0.676619823420092
4159,DDIAS,0.6766157762915213,DDIAS,0.6766157762915213
4160,REEP3,0.6766081089026152,REEP3,0.6766081089026152
4161,ZBTB3,0.6765519613397378,ZBTB3,0.6765519613397378
4162,SLC9A2,0.6765341286926191,SLC9A2,0.6765341286926191
4163,HBP1,0.6765287399441648,HBP1,0.6765287399441648
4164,UNC93B1,0.676515002695647,UNC93B1,0.676515002695647
4165,NINJ2,0.6764957846985967,NINJ2,0.6764957846985967
4166,TMEM235,0.6764919863582822,TMEM235,0.6764919863582822
4167,RAF1,0.676470978764513,RAF1,0.676470978764513
4168,SRSF2,0.6764595268208253,SRSF2,0.6764595268208253
4169,PSMD2,0.6764389571757053,PSMD2,0.6764389571757053
4170,FBXO31,0.676431850425994,FBXO31,0.676431850425994
4171,MLPH,0.6764277976143904,MLPH,0.6764277976143904
4172,CUL2,0.6764124215627841,CUL2,0.6764124215627841
4173,RCE1,0.6763849339505045,RCE1,0.6763849339505045
4174,HLA-J,0.6763393060912235,HLA-J,0.6763393060912235
4175,CHD3,0.6763001878621366,CHD3,0.6763001878621366
4176,LOC401497,0.676274429220579,LOC401497,0.676274429220579
4177,SNORA25,0.6762694083495895,SNORA25,0.6762694083495895
4178,RPL12,0.6762315830198934,RPL12,0.6762315830198934
4179,DGCR2,0.6761710266790525,DGCR2,0.6761710266790525
4180,TCF7L1,0.6761706185776644,TCF7L1,0.6761706185776644
4181,SLC16A14,0.6761572930082874,SLC16A14,0.6761572930082874
4182,LYRM7,0.6761571464315512,LYRM7,0.6761571464315512
4183,C1orf46,0.6760993515509185,C1orf46,0.6760993515509185
4184,TP53BP2,0.6760971453250307,TP53BP2,0.6760971453250307
4185,BAP1,0.6760915241003442,BAP1,0.6760915241003442
4186,NOXO1,0.6760431585532469,NOXO1,0.6760431585532469
4187,CD99L2,0.6760148002072639,CD99L2,0.6760148002072639
4188,BRINP2,0.6759997167453078,BRINP2,0.6759997167453078
4189,UBE2E2,0.6759970117209266,UBE2E2,0.6759970117209266
4190,CHPT1,0.6759798633267432,CHPT1,0.6759798633267432
4191,LAP3,0.6759114122274206,LAP3,0.6759114122274206
4192,ZNF385D,0.6759067514889042,ZNF385D,0.6759067514889042
4193,ANKRD10,0.6759001769481874,ANKRD10,0.6759001769481874
4194,KIAA0355,0.6758954445080494,KIAA0355,0.6758954445080494
4195,HMGN5,0.675893769215586,HMGN5,0.675893769215586
4196,NUDCD2,0.675876972868337,NUDCD2,0.675876972868337
4197,EFCC1,0.6758528705519813,EFCC1,0.6758528705519813
4198,ARFGAP2,0.6758329299948834,ARFGAP2,0.6758329299948834
4199,YEATS4,0.6758231795105315,YEATS4,0.6758231795105315
4200,ESRRG,0.6757862202506618,ESRRG,0.6757862202506618
4201,EPHA2,0.6757775485802944,EPHA2,0.6757775485802944
4202,GNB1L,0.6757770350414624,GNB1L,0.6757770350414624
4203,TMEM254,0.6757616499079424,TMEM254,0.6757616499079424
4204,PLEKHM2,0.6757546585182925,PLEKHM2,0.6757546585182925
4205,GK5,0.6757363714657487,GK5,0.6757363714657487
4206,KCTD2,0.6757352546799197,KCTD2,0.6757352546799197
4207,CNNM2,0.6757210415040722,CNNM2,0.6757210415040722
4208,VPS26B,0.6757098109304844,VPS26B,0.6757098109304844
4209,KLHDC8A,0.6757040359342256,KLHDC8A,0.6757040359342256
4210,STAG3L2,0.6756993911166361,STAG3L2,0.6756993911166361
4211,CA2,0.6756803114297342,CA2,0.6756803114297342
4212,C15orf61,0.6756653595513432,C15orf61,0.6756653595513432
4213,CXorf30,0.6756582823160566,CXorf30,0.6756582823160566
4214,DIDO1,0.6756523825900315,DIDO1,0.6756523825900315
4215,SEC24C,0.6756210581703206,SEC24C,0.6756210581703206
4216,ANKS1B,0.6756190284781076,ANKS1B,0.6756190284781076
4217,ALKBH2,0.6755803295433099,ALKBH2,0.6755803295433099
4218,RNF146,0.6755608932862796,RNF146,0.6755608932862796
4219,WFS1,0.6755593370466603,WFS1,0.6755593370466603
4220,PUSL1,0.6755584393346137,PUSL1,0.6755584393346137
4221,SLC25A43,0.6755536925491665,SLC25A43,0.6755536925491665
4222,MSANTD3,0.6755509185408629,MSANTD3,0.6755509185408629
4223,DNAJC30,0.6754942503437641,DNAJC30,0.6754942503437641
4224,UTP4,0.6754775499941111,UTP4,0.6754775499941111
4225,CSNK1A1,0.6754623869885108,CSNK1A1,0.6754623869885108
4226,MIR600HG,0.6754589565075972,MIR600HG,0.6754589565075972
4227,TAOK2,0.6754372241374429,TAOK2,0.6754372241374429
4228,STEAP1,0.6754064418271817,STEAP1,0.6754064418271817
4229,CCDC59,0.6753822345998586,CCDC59,0.6753822345998586
4230,EFEMP1,0.6753727600013677,EFEMP1,0.6753727600013677
4231,PCBP4,0.6753633275982105,PCBP4,0.6753633275982105
4232,MCM7,0.6753590756371003,MCM7,0.6753590756371003
4233,APP,0.6753426378237608,APP,0.6753426378237608
4234,HUWE1,0.6753170857585659,HUWE1,0.6753170857585659
4235,NBN,0.6752770501933977,NBN,0.6752770501933977
4236,GLO1,0.6752718768543478,GLO1,0.6752718768543478
4237,AZI2,0.6752500137529734,AZI2,0.6752500137529734
4238,RB1,0.6752132114472401,RB1,0.6752132114472401
4239,HOGA1,0.6752044303319306,HOGA1,0.6752044303319306
4240,ZCCHC3,0.6751567058581568,ZCCHC3,0.6751567058581568
4241,SNRPA1,0.6751211988839492,SNRPA1,0.6751211988839492
4242,SOCS4,0.6751170313704556,SOCS4,0.6751170313704556
4243,DIABLO,0.6749592639415335,DIABLO,0.6749592639415335
4244,TERF2,0.6749489615244515,TERF2,0.6749489615244515
4245,IFT27,0.674944309520753,IFT27,0.674944309520753
4246,MTX2,0.6749380418898103,MTX2,0.6749380418898103
4247,UBE2W,0.6748738207739985,UBE2W,0.6748738207739985
4248,PREB,0.6748591954482877,PREB,0.6748591954482877
4249,NCRNA00085,0.6748419487636047,NCRNA00085,0.6748419487636047
4250,LOC644075,0.674835147031348,LOC644075,0.674835147031348
4251,SPRED1,0.6748283213781787,SPRED1,0.6748283213781787
4252,RPS26P11,0.6748245987158182,RPS26P11,0.6748245987158182
4253,ZNF705B,0.674815157233972,ZNF705B,0.674815157233972
4254,DUX3,0.6747858483106075,DUX3,0.6747858483106075
4255,PROM1,0.6747829179499333,PROM1,0.6747829179499333
4256,ABHD17A,0.6747766812670712,ABHD17A,0.6747766812670712
4257,HPSE,0.6747706378553715,HPSE,0.6747706378553715
4258,TYROBP,0.674767267322438,TYROBP,0.674767267322438
4259,MRTO4,0.6747601312725228,MRTO4,0.6747601312725228
4260,SERF1B,0.674747412034544,SERF1B,0.674747412034544
4261,SLC35A3,0.6747072590331669,SLC35A3,0.6747072590331669
4262,USP4,0.6747028518891256,USP4,0.6747028518891256
4263,ILKAP,0.6746912330016741,ILKAP,0.6746912330016741
4264,HHLA3,0.674688146160215,HHLA3,0.674688146160215
4265,INF2,0.6746831544209072,INF2,0.6746831544209072
4266,HCN4,0.674675319827823,HCN4,0.674675319827823
4267,CHAD,0.6746226394423839,CHAD,0.6746226394423839
4268,SH3RF1,0.674609469508425,SH3RF1,0.674609469508425
4269,LRRC2,0.6745887301714943,LRRC2,0.6745887301714943
4270,RMND5A,0.6745755998298687,RMND5A,0.6745755998298687
4271,IGDCC3,0.6745695120221594,IGDCC3,0.6745695120221594
4272,RBM17,0.6745645469767985,RBM17,0.6745645469767985
4273,DPY19L2P2,0.6745601456998506,DPY19L2P2,0.6745601456998506
4274,ATL2,0.6745600906225957,ATL2,0.6745600906225957
4275,TMEM125,0.6745553227628445,TMEM125,0.6745553227628445
4276,CNOT8,0.6745439814000775,CNOT8,0.6745439814000775
4277,PCMTD1,0.6745201032412818,PCMTD1,0.6745201032412818
4278,ZNF346,0.6745173171474599,ZNF346,0.6745173171474599
4279,ZYG11B,0.6745118795807268,ZYG11B,0.6745118795807268
4280,ARPC3,0.6744910866746215,ARPC3,0.6744910866746215
4281,LMBR1,0.6744755222307702,LMBR1,0.6744755222307702
4282,CNOT4,0.6744460111938267,CNOT4,0.6744460111938267
4283,GATAD2A,0.6744435301328682,GATAD2A,0.6744435301328682
4284,RTL4,0.674439145243067,RTL4,0.674439145243067
4285,DNAH1,0.674434217182524,DNAH1,0.674434217182524
4286,POU6F1,0.6744248835877055,POU6F1,0.6744248835877055
4287,TTC14,0.6744070090113814,TTC14,0.6744070090113814
4288,C6orf132,0.6743965272711193,C6orf132,0.6743965272711193
4289,GTPBP4,0.6743920238409061,GTPBP4,0.6743920238409061
4290,CHTF8,0.6743226427765545,CHTF8,0.6743226427765545
4291,RNF14,0.674321032920747,RNF14,0.674321032920747
4292,CYP2J2,0.6743124045350634,CYP2J2,0.6743124045350634
4293,LHFPL3,0.6743033855963252,LHFPL3,0.6743033855963252
4294,LRP6,0.6743031286901345,LRP6,0.6743031286901345
4295,SGPP1,0.6742930631717666,SGPP1,0.6742930631717666
4296,RBM12B,0.6742868622814366,RBM12B,0.6742868622814366
4297,PPARGC1A,0.6742830932603124,PPARGC1A,0.6742830932603124
4298,ASPHD1,0.6742812176419818,ASPHD1,0.6742812176419818
4299,PRKAR2A,0.674277046938177,PRKAR2A,0.674277046938177
4300,SNORA7B,0.674271224617408,SNORA7B,0.674271224617408
4301,PSMG3,0.6742624791907571,PSMG3,0.6742624791907571
4302,ABAT,0.674230076517682,ABAT,0.674230076517682
4303,PCID2,0.6742189925381674,PCID2,0.6742189925381674
4304,POSTN,0.674175632409759,POSTN,0.674175632409759
4305,LRRC40,0.6741687290009443,LRRC40,0.6741687290009443
4306,SLC25A19,0.6741532376261158,SLC25A19,0.6741532376261158
4307,CREB3L2,0.6741423305584315,CREB3L2,0.6741423305584315
4308,CXorf56,0.6741328949447773,CXorf56,0.6741328949447773
4309,PTCD2,0.6741153858545734,PTCD2,0.6741153858545734
4310,PKP4,0.6741084641502242,PKP4,0.6741084641502242
4311,ZNF573,0.6741027037964343,ZNF573,0.6741027037964343
4312,TXN,0.6740752557185855,TXN,0.6740752557185855
4313,PRSS22,0.6740698522205253,PRSS22,0.6740698522205253
4314,CC2D1B,0.6740599021144568,CC2D1B,0.6740599021144568
4315,ALS2CR16,0.6740549343412667,ALS2CR16,0.6740549343412667
4316,SH3BP1,0.6740434394062855,SH3BP1,0.6740434394062855
4317,LOC100505923,0.6740320325979527,LOC100505923,0.6740320325979527
4318,NKAPD1,0.6740057460679107,NKAPD1,0.6740057460679107
4319,E2F6,0.6740048520361165,E2F6,0.6740048520361165
4320,PLAUR,0.6739977918376738,PLAUR,0.6739977918376738
4321,FAM63A,0.6739935992359433,FAM63A,0.6739935992359433
4322,MEF2D,0.6739485821395392,MEF2D,0.6739485821395392
4323,ZNF699,0.6739423470201509,ZNF699,0.6739423470201509
4324,PRAMEF10,0.6739382683199115,PRAMEF10,0.6739382683199115
4325,HCFC2,0.6739071271170436,HCFC2,0.6739071271170436
4326,MBD6,0.6738959526574134,MBD6,0.6738959526574134
